iteration,mean_return,sharpe
620,-0.0005251018544142066,-1.8745153177757934
621,-0.00042933001686936193,-1.5869071920398563
622,-0.0007653289638383815,-3.0261338144619216
623,-0.00021916329555806034,-0.7762089840897791
624,-0.00026712488239115443,-1.0391038358491507
625,-0.00056902074419878,-2.140699938761667
626,-0.0005980108082676952,-2.459814911856518
627,-0.00041405441320295445,-1.6003891502876624
628,-0.0007108051834400025,-2.5397040207534594
629,-0.0006109873286041093,-2.2397608477603117
630,-0.0003291074657250145,-1.2928203982445126
631,-0.000495405258891138,-1.8057974478687278
632,-0.0008025022295773996,-2.949229875901071
633,-0.0007778567462261801,-2.9210081575066327
634,-0.0006636671900254161,-2.5234464239068437
635,-0.00023878465932490692,-0.8718459837811044
636,-0.00044879613940351407,-1.5899071489140777
637,-0.000527117644547237,-1.939011913414727
638,-0.0004389132122935431,-1.7202742763473386
639,-0.0010696940531654566,-3.750009761451847
640,-0.0008306279096949191,-3.240649301476088
641,-0.0005895425034578555,-2.3287350090690038
642,-0.0002181958768106694,-0.8045469550468549
643,-0.0009893735567462513,-3.668866859610464
644,-0.000360047846561434,-1.2538085447771274
645,-0.0006196891079483097,-2.2390916341333607
646,-0.0009931794286714476,-3.628951537977368
647,-0.00020442673337250756,-0.7300793347733728
648,-0.0007338792355132006,-2.6773910087788355
649,-5.930079440139344e-05,-0.22455766698083618
650,-0.0010181247515883042,-3.679365643410139
651,-0.0007966687816456352,-3.0801766302530202
652,-0.00022348848530097162,-0.8646068502330319
653,-0.00038400668611360104,-1.461359203095384
654,-0.000434254485430741,-1.6860459816393139
655,-0.0007402711890631547,-2.7844914374603733
656,-0.0005403776884156945,-2.1509440156854605
657,-0.0008677173282828641,-2.974690585112392
658,-0.0006771617494559078,-2.469645219166751
659,-0.0007848814610351583,-2.9240502632109933
660,-0.00034112082390273167,-1.1806067069436001
661,-0.0011505465479684195,-4.212245393924409
662,-0.0012914377444076552,-4.741515399379106
663,-0.0004598938395261551,-1.6877936639876092
664,-0.000881793960079901,-3.4678760729648523
665,-0.0003345889557456878,-1.2405127836269019
666,-0.0006798576379150117,-2.455021762074808
667,-0.0006775378341495661,-2.404077078582837
668,-0.0010433946292011471,-3.7908018481947727
669,-0.0009909506750954043,-3.434111122616165
670,-0.00039773687652297555,-1.4135923303409292
671,-0.0007791241809355982,-2.8574673911019914
672,-0.0005574383845900591,-2.2395928077487315
673,-0.0005995730713052158,-2.1954090985464707
674,-0.00038134201949200974,-1.4109453245925736
675,-0.0009509225544575218,-3.2529229040393437
676,-0.0004041309056536391,-1.5069634584067375
677,-0.00048602406864035045,-1.7732743290496447
678,-0.0007877495590434668,-2.958691925047832
679,-0.0008427781495231667,-3.0340849802068823
680,-0.0002897652249751123,-1.1612713177533815
681,-0.0007732261306126219,-2.7089502866724793
682,-0.00033719008696697015,-1.2906789404728578
683,-0.000527518960538834,-1.8762531304999637
684,-0.000640288360271196,-2.3230036246165344
685,-0.00031237392220216225,-1.1049859242141598
686,-0.0004936211366305966,-1.6501624435276077
687,-0.0006032796588414773,-2.2968622190285983
688,-0.0007204754829183035,-2.644897769503031
689,-0.00040238059359974697,-1.5482809276306764
690,-0.0010172900826251432,-3.5029698094944903
691,-0.00026091346980975115,-0.9967581263021722
692,-0.0007734041788902356,-2.8746405274537774
693,-0.0006365657987942602,-2.416880856438352
694,-0.0007407704124240152,-2.7743999529519865
695,-0.0005947262929579118,-2.346638127487167
696,-0.0012246426802629573,-4.470833035331857
697,-0.0007966309327153201,-2.9407881411116623
698,-0.0006277450791921523,-2.142985956066478
699,-0.0004460461116448032,-1.6861713006039936
700,-0.0001776909868978387,-0.6538830701437117
701,-0.0006481084878711632,-2.4471376539265615
702,-0.0006141459346018351,-2.2728756788388034
703,-0.0005739212744757424,-2.10737144159883
704,-0.0010726601450199247,-4.0207206342676685
705,-0.0005813626643092093,-2.0299121488670124
706,-0.000557732008290223,-2.1117080487099718
707,-0.0005886136436144369,-2.1780830889385787
708,-0.0004936729822823878,-1.8381027199550712
709,-0.0006869212953804053,-2.4612715613485854
710,-0.000797625725177885,-2.880087111442212
711,-0.0005697318164610478,-2.24876593425838
712,-0.0008014407510631425,-2.9293282035037684
713,-0.0008823752672579786,-3.363913235945759
714,-0.0006816381738170698,-2.5531505210723116
715,-0.001062606611741048,-3.5350004874049334
716,-0.0004865519469426333,-1.8359677905492175
717,-0.00038380390650793686,-1.457436394788127
718,-0.0006021480891244471,-2.178539630473641
719,-0.0005517984360935066,-2.1758072521175524
720,-0.0005405075928883591,-2.064984706089311
721,-0.0006580587357993999,-2.3118290081034893
722,-0.0002634438620163163,-0.953204677751241
723,-0.0005527727022269487,-2.0047839252405755
724,-0.0007685992299646565,-2.786809771857147
725,-0.0004461927185670718,-1.6829685249395134
726,-0.0005474087002157824,-2.0309381950537837
727,-0.0005073501396983567,-1.894561248201805
728,-0.0004683954632434067,-1.8065003537827526
729,-0.0007434353804313366,-2.8516404764741887
730,-0.0008389044489867792,-3.1239635595284194
731,-0.00023519334777261333,-0.9051790873178557
732,-0.000947270322636953,-3.666662928976342
733,-0.0007485952197897935,-2.6960658108898046
734,-0.00057376484334462,-2.0772000578271643
735,-0.0011353313088347473,-3.8124865876338356
736,-0.0004348578662861181,-1.5998130843835219
737,-0.0012374365594072364,-4.363127862978015
738,-0.00031139241956013356,-1.139945436396038
739,-0.0003578697579329064,-1.28653436140518
740,-0.0006252804976936105,-2.1627449833569803
741,-0.001115443904748788,-4.149592988961443
742,-0.00023240489412436745,-0.8819321554487676
743,-0.0007377840445410105,-2.579831653390738
744,-0.0007619068627026954,-2.811444193778593
745,-0.0008650903371925386,-2.88512083905133
746,-0.00013541337656537323,-0.5000150109491744
747,-0.000905578492359808,-3.5059196752024273
748,-0.0006496868856455333,-2.3430970512088356
749,-0.0006508464761367851,-2.3906010430961024
750,-0.0008913069840455987,-3.3513795740603
751,-0.0007599050129452597,-3.049093271837502
752,-0.0008969468419237046,-3.315845164353973
753,-0.00034882733760116573,-1.2681748801245631
754,-0.0005036521303931414,-1.8615628465395944
755,-0.0005746186952891462,-2.1432045489591065
756,-0.0002640312013457779,-0.9977502083204342
757,-0.0010273773372490383,-3.799497164770188
758,-0.0008602524445992082,-3.0493509420770746
759,-0.0008303286218215681,-3.146292622333417
760,-0.000517418058963265,-1.9170399859228189
761,-0.0005191437201344329,-1.999763063019684
762,-0.0008492247395538654,-3.1002415949932955
763,-0.0007208758631438129,-2.5541399696249054
764,-0.0002923706152840763,-1.0741031186048888
765,-0.0005480802756026883,-2.0073325374382156
766,-0.0004577373735460336,-1.7761740851845955
767,-0.0011522657720182859,-4.445629573510201
768,-0.0005050018215876743,-1.9999510462157788
769,-0.0006005892406043628,-2.178140992709101
770,-0.0006236204144130577,-2.1934618646311175
771,-0.0007986406575102584,-2.8863929552396046
772,-0.0008476989556846916,-3.263205699878572
773,-0.0003806047874129574,-1.4823788627633807
774,-0.000971567561523611,-3.629607032309356
775,-0.00025067897094345145,-0.8891899637481038
776,-0.0005344792240027403,-2.0549851288914893
777,-0.00043540163210099684,-1.64137079199666
778,-0.0006557364225749041,-2.301379579671922
779,-0.0009249030172127448,-3.4879695980915084
780,-0.0006692520955729398,-2.4623720144755485
781,-0.0005719115090314215,-2.1706506356485504
782,-0.00010630795986648711,-0.42005315857956577
783,-0.00043472567211142593,-1.5160846036058346
784,-0.000674991356847942,-2.7331543138075705
785,-0.0002665131639535275,-1.0026654942482343
786,-0.0003697760263395559,-1.4354489312926813
787,2.1700633870448587e-05,0.07687308795773486
788,-0.0008919070899677408,-3.2817844320119773
789,-0.0002859193122729951,-1.1123536266551275
790,-0.0008414520599181987,-3.228616476027996
791,-0.0005915195271046903,-2.2390754115047025
792,-0.00030671917304328765,-1.1169408097578126
793,-0.000818694192557907,-3.155510768226123
794,-0.0011135117614516135,-4.2159067351386685
795,-0.0007236172619201746,-2.560856573843162
796,-0.0004942055449539947,-1.7956355049951227
797,-0.0011188294324464298,-3.906491837807806
798,-0.0008479940704475159,-2.9837914287707483
799,-0.00010075581112960816,-0.3870235903670802
800,-0.0004915047212379421,-1.8815573096903109
801,-0.0011788368402703502,-4.348516834326742
802,-0.0006247066668844761,-2.2288182711717455
803,-0.0005880593452769954,-2.0777443182324706
804,-0.0005407564226531716,-1.9824285418211542
805,-0.0006193389121440284,-2.3291763901629223
806,-0.0009035680520411185,-3.3535097571689185
807,-0.0008893928685518521,-3.3475810096923992
808,-0.0010041476128022052,-3.464398792877391
809,-0.0005952083939363715,-2.37485652312071
810,-0.0009075605707387105,-3.1862300007698146
811,-0.00051415055082447,-1.8592562934117276
812,-9.574499570269706e-05,-0.34451073470856686
813,-0.0009575359887811552,-3.1294936087857064
814,-0.0006784662282315876,-2.400403733938904
815,-0.0008020777377692001,-3.1194356869849873
816,-0.000799311627741744,-3.0998025485477556
817,-0.0008453128832319819,-3.146096611322098
818,-0.0006540595595768702,-2.4612176949769693
819,-0.0007320271633000396,-2.669529734856739
820,-0.0011471454594865545,-4.264382232111401
821,-0.000751338031962119,-2.78289032039161
822,-0.0004978947560214228,-1.8758474852074272
823,-0.0006161187045251707,-2.3636748044381335
824,-0.0009006289000987681,-3.1650939439475807
825,-0.0009795571239516183,-3.4817663528399936
826,-0.00018302134703737484,-0.7252518789771648
827,-0.0006230784390058294,-2.480443089284615
828,-0.00029596878535636465,-1.132644424302669
829,-0.0007672538850462874,-3.1028953902863656
830,-0.0006951739522284391,-2.724211495594194
831,-0.0008766587733446573,-3.3864578396014307
832,-0.0005267274597959076,-1.9155692574316687
833,-0.0008920320257347337,-3.2981398618298954
834,-0.0009810590175300155,-3.9157890835780083
835,-0.000486373319532442,-1.803688620083005
836,-0.0009959672150844556,-3.77694301543538
837,-0.0005179411525784508,-2.05001733546079
838,-0.0006228531073786751,-2.2735744855495623
839,-0.0002102824238693621,-0.7644895045658918
840,-0.00033508175594019427,-1.2458754577055164
841,-0.0002307290358531177,-0.9009947088997887
842,-0.0005958022483390987,-2.2105527785290193
843,-0.0001995095034534544,-0.7262861326840152
844,-0.0009414524977237101,-3.488470835725423
845,-0.0001478187543206572,-0.5772619706501046
846,-0.000922810573935292,-3.5021719895083288
847,-0.0003381810089439242,-1.2525241826613471
848,-0.0010399284906939894,-4.078873437120614
849,-0.00022551251568561238,-0.8603722683896984
850,-0.0009826374863933127,-3.6558187401409086
851,-0.00030629453416290014,-1.1399404009782714
852,-0.001199859508185839,-4.488619769222629
853,-0.0008558978430418885,-3.060513055757005
854,-0.0008643472067066465,-3.307865804664394
855,-0.0008593914117902238,-3.0456925993920443
856,-0.0006454604200327401,-2.234107488915311
857,-0.00021517041179994168,-0.7921708167432395
858,-2.6903434132055015e-05,-0.09870495708046459
859,-0.0004747474151402018,-1.8718519401499718
860,-0.0007757808721159974,-2.802685907111825
861,-0.0004222356814133587,-1.625317484362549
862,-0.000972174624689688,-3.5896245204410584
863,-0.0003858182108360667,-1.5519665039439687
864,-0.0003432402737769675,-1.3033445480841466
865,-0.0003627709092693624,-1.357126836502721
866,-0.00031156852223883347,-1.1974440017995334
867,-0.001265914786410878,-4.414334265781869
868,-0.000973841466022171,-3.474140671206297
869,-0.00039330616975951884,-1.506328087530344
870,-0.0005686329318506854,-2.208825243067682
871,-0.0002985054172380533,-1.1257287700270195
872,-0.00021302004817238206,-0.8029835180431047
873,-0.0007409339400015701,-2.656160551682885
874,-0.0006886556361814419,-2.6836757706245424
875,-0.0005255976522822237,-1.9488091990954113
876,-0.0006818291863289523,-2.6507271354793236
877,-0.0007060138051093699,-2.5314395875244013
878,-0.0005423443883010439,-2.0028719857491564
879,-0.0004524866102624654,-1.681713375116493
880,-0.00022827897015766452,-0.8871839370088155
881,-0.0004335213127193278,-1.6350552985085933
882,-0.0008920086442152175,-3.262889693278317
883,-0.00040119384296736734,-1.456292083887735
884,-0.0008957130628038847,-3.3886677342084166
885,2.294236270919759e-05,0.08815938747856311
886,-0.0007447910376845107,-2.650100584874225
887,-0.0008085998533611707,-3.01255240759946
888,-0.00010979280211392669,-0.40821764127524873
889,-0.0005793894536376397,-2.2748794482737105
890,-0.0005159103831979899,-1.9299040322871202
891,-0.000672194596106801,-2.5040354902168156
892,-0.0008341654033957662,-2.998787794481399
893,-0.0008414298122903852,-3.1527662400190595
894,-0.00030673027700260365,-1.129400042004461
895,-0.0008816838572932849,-3.24255827570671
896,-0.000616448405712356,-2.2652598461767997
897,-0.0007315664402959608,-2.6255082824677993
898,-0.0008730883335285117,-3.229298494029796
899,-0.0006241028671210046,-2.3186617965757166
900,-0.0007081247248857559,-2.51955307934743
901,-0.0008542291277028908,-3.11045944938185
902,-0.00038183939123628504,-1.4385495246688667
903,-0.0003197258765312976,-1.2192256967125155
904,-4.6841085997299604e-06,-0.017603707030326175
905,-0.0009167012346019451,-3.402089291678131
906,-0.0008281284104261764,-3.1381157581389183
907,-0.000902013673060178,-3.3869310289938204
908,-0.00039248715364109037,-1.4904191819230481
909,-0.00027325963357009226,-0.9875066202348112
910,-0.00019277398244763196,-0.7539496157039465
911,-0.0004280785329614982,-1.701651271739938
912,-0.00013570596069252135,-0.5168977594696044
913,-0.0007641967189629146,-2.7585893317536265
914,-0.0001224525362166454,-0.45336918167183277
915,-0.0007691391382055684,-3.0354270635668983
916,-0.0009583999283924381,-3.759638942428564
917,-0.0007953513069424984,-3.048650851293711
918,-0.00043728472540617043,-1.6495900889550754
919,-0.0008706456066338891,-3.309931954942116
920,-0.0005576088735558122,-2.026464285690646
921,-0.0009630783583713556,-3.3256044262911955
922,-0.0014610100476266997,-5.074325629244375
923,-0.0006096205503124384,-2.1931064304966736
924,-0.0005890347177040911,-1.9993882801662308
925,-0.001118760962677429,-4.2134085196298425
926,-0.0006026516950684953,-2.1657417669278036
927,-0.00031827895390336273,-1.244552821791497
928,-0.0006798587437304065,-2.3907851641135807
929,-0.0007534944787309596,-2.622584346710476
930,-0.00044441771927095227,-1.792038721130258
931,-0.0001862536047619467,-0.7146023195897783
932,-0.0005843668650771504,-2.104850006334249
933,-0.0005153931679157691,-1.944223846754527
934,-0.0009772519896313974,-3.5599776575438695
935,-0.0005488274932684285,-1.9988566847610116
936,-0.0005495340597028185,-1.9564749588796968
937,-0.0005240457596811949,-2.0267440121054983
938,-0.0005564377125238065,-2.20919174508359
939,-0.000988320355931666,-3.58751964555598
940,-0.0005675233564846556,-2.1576418939198194
941,-0.0005268119647560391,-2.028450989830812
942,-0.00035043121656300256,-1.3666747683086422
943,-0.000877726097547891,-3.0610724503565985
944,-0.000535027483273308,-2.0879151432174763
945,-0.0005400336666537005,-2.111312572378142
946,-0.00020076097141604168,-0.7026557162542122
947,-0.0008656336612922698,-3.272296168566945
948,-0.00032263461473614423,-1.1812938567182898
949,-0.000330821758519478,-1.2849222251169452
950,-0.0008430932202069682,-3.208975943344666
951,-0.0005829114260936457,-2.154457826553383
952,-0.00016053130168586314,-0.5872072302071927
953,-0.0003510594495184764,-1.3857644732885233
954,-0.000822005143774364,-2.953523911756458
955,-0.0007778288915739225,-2.8028844840810248
956,-0.0005567798112165969,-2.0881521654822253
957,-0.0007215030821323242,-2.751214641513397
958,-0.0003126882937135629,-1.1951989680340644
959,-0.0005310988730373663,-1.9492746455349417
960,-0.0004174455422111568,-1.5174625400404922
961,-0.0006209678149550546,-2.285758078287606
962,-0.000863435545517549,-3.2201067833935153
963,-0.000579770062798373,-2.3670339445359443
964,-0.0008566916339565815,-3.251001435353996
965,-0.0008023891009920107,-3.0615963942524256
966,-0.0008114553717096286,-2.8776762890717977
967,-0.0005829877046440333,-2.110576530887725
968,-0.0008995165593640495,-3.140110724247153
969,-0.0006785084977694709,-2.4763722960818764
970,-0.0004855037264883255,-1.8342223600472964
971,-0.0008510421061216478,-3.237406431814612
972,-0.0005306537338207997,-1.9338503753137037
973,-0.001296177919182913,-4.611219396152739
974,-0.0001962675479672238,-0.7208624024148985
975,-0.0012163532295739847,-4.459247690798147
976,-0.0009133292304509909,-3.235093284077536
977,-0.000542446458681019,-1.9665637214362983
978,-0.0009044892757347422,-3.29457716681201
979,-0.0005606594117137701,-2.0041875514273992
980,-0.00047729744035935435,-1.7568422505921844
981,-0.0002966010268995059,-1.092769341052488
982,-0.0006363795349046954,-2.2767608644848614
983,-0.0003377467235534982,-1.2566772714223198
984,-0.000488529908156821,-1.8008152170555702
985,-0.0006749417520731958,-2.42855555865581
986,-0.0005280613249614736,-1.7469208788890978
987,-0.001001662794253626,-3.5399758309406337
988,-0.0013215619733332783,-4.6847588585457665
989,-0.0005686833061309194,-2.0179152403605998
990,-0.00042486486196324726,-1.6048125436584975
991,-0.00013659192219897637,-0.5163130870229935
992,-0.0001786381394470994,-0.6469749045749676
993,-0.00017354425659209285,-0.645628434373092
994,-0.0003854851631124689,-1.3760608457558372
995,-0.0005675784640979471,-2.141244063907846
996,-0.0003484562532824929,-1.2758222267642767
997,-0.0008347975470507085,-2.8771110183751882
998,-0.0010776092407018072,-4.012887581397113
999,-0.00030736051164327366,-1.131183291505728
1000,-0.000430516911879261,-1.579681091747953
1001,-0.0004993903580726532,-1.9511634230433297
1002,-0.0005639147686412628,-2.0570585922344566
1003,-7.975667356851417e-05,-0.2903953554818464
1004,-0.0003475921004969815,-1.2813240910631192
1005,-0.000445555076684822,-1.6349919973846263
1006,-0.0005814006200266478,-2.24329367346292
1007,-0.001231301283534975,-4.4166058918961175
1008,-0.0008237360436977488,-3.1325923068494164
1009,-0.00027126128174150596,-1.0003584248725539
1010,-0.0003134159707187233,-1.2041382533309484
1011,-0.0007540088790216512,-2.808352818632775
1012,-0.00022950394397650134,-0.7826581908559941
1013,-0.0005027741058820473,-1.9245794143147144
1014,-0.00036068389614901615,-1.4167536221529728
1015,-0.00045794839156306204,-1.6694570679327412
1016,-0.0004191368537790533,-1.583350734509463
1017,-0.0007345762678800627,-2.8162656294190076
1018,-0.0008602445991340908,-3.169832446135133
1019,-0.00046922888652386455,-1.785164572182143
1020,-0.0006948027547967799,-2.8484749556239968
1021,-0.0007019102619611542,-2.4527921924858522
1022,-0.0005969816196045684,-2.1754865794311424
1023,-0.0004602273086726219,-1.5704047305487283
1024,-0.000564470766816786,-2.0792871091795293
1025,-0.0006745897520157447,-2.629551469848985
1026,-0.0006909217541099747,-2.563605442374139
1027,-0.00013269457799308302,-0.5044720930135025
1028,-0.0007487128356376717,-2.80589910485641
1029,-0.0009668648482764204,-3.2682804193105057
1030,-0.000539972302637201,-2.0072450205688805
1031,-0.000978263651417863,-3.1830177502246575
1032,-0.00041662641041996116,-1.5249548335000205
1033,-0.0007175420932871172,-2.751841038633559
1034,-0.0010012819407099799,-3.6671465204125306
1035,-0.0002593957910588989,-1.002404847858766
1036,-0.00099925724790031,-3.9363069180591697
1037,-0.0004443523663107965,-1.606285853578751
1038,-0.00048207944396607165,-1.8089850452781637
1039,-0.0010023337857426706,-3.649045021211972
1040,-0.000591842235526767,-2.1837922355185784
1041,-0.0011475300814302778,-4.077246846868515
1042,-0.0005783324797466961,-2.1096617365708945
1043,-0.0012415779158947004,-4.404212919726093
1044,-0.0006348851846982315,-2.343341529581431
1045,-0.0007696280406808416,-2.6983574429634034
1046,-0.0003623470579603857,-1.3661606219188114
1047,-0.0007272222362573225,-2.6075364356407267
1048,-0.0006487816079004073,-2.4484198850105185
1049,-0.0008938484048596516,-3.225380076936097
1050,-0.00017939575780217903,-0.6555167671164306
1051,-0.0009958972576430847,-3.748597315244231
1052,-0.0006900490324834596,-2.634078226011389
1053,-0.0006735616044220485,-2.418526556917283
1054,-0.0008780673680418451,-3.170881846691429
1055,-0.0009051732779898642,-3.3296470872187744
1056,-0.0005910438875394793,-2.1047991867790588
1057,-0.00031414622520419965,-1.1783495680221847
1058,-0.0010001694141224349,-3.4928757477211336
1059,-0.000735084185613516,-2.7756068595654337
1060,-0.0009005612761497015,-3.0826700898359594
1061,-0.0007893026792442481,-2.915547448340138
1062,-0.0003309063992313902,-1.2916240826507428
1063,-0.0010949978089715175,-4.121231258411758
1064,-0.0009833213867974594,-3.2931420285876603
1065,-0.001101274728964269,-4.02812750519862
1066,-0.0006777709122594174,-2.51480763715489
1067,-1.0591075421864847e-05,-0.03842020058050733
1068,-0.0006096771049677694,-2.1639176853872764
1069,-0.0004706253545270199,-1.8083385639782825
1070,-0.0006632822701523184,-2.3829430799480584
1071,-0.0003796201705939776,-1.3913974085040683
1072,-0.0006833634138388657,-2.6580722697084647
1073,-0.0005398178957775364,-2.1194419168357834
1074,-0.0008058397982212459,-2.9890515909269495
1075,-0.0005088812648522261,-1.9159665581187457
1076,-0.0006115732541826626,-2.2942684035308334
1077,-0.0008933456826747532,-3.3055377772844956
1078,-0.0009090751369270561,-3.4570290186503474
1079,-0.0008194362097185203,-3.210928268685907
1080,-0.0005999536406138542,-2.365440767538964
1081,-0.0011035885097758205,-3.999638309326469
1082,-0.0010261169109712022,-3.689310439172019
1083,-0.0007790895554503977,-2.920342750271738
1084,-0.0008421447208272342,-3.1616670065086003
1085,-0.0006234117068950862,-2.3578746542885725
1086,-0.0005615200341870486,-2.080056817598104
1087,-0.0006223577136168355,-2.316395964265539
1088,-0.0009006785890604966,-3.3080020526565224
1089,-0.0007365040707116196,-2.7756381518239523
1090,-0.00038746482120346614,-1.4645396929472285
1091,-0.0009077242890675606,-3.4385598671249378
1092,-0.0006848220686396893,-2.4402170198119806
1093,-0.0006115206204765967,-2.2825410702282265
1094,-0.00039185942943518873,-1.4119577808228576
1095,-0.0003321707480038824,-1.3058121767603619
1096,-0.00045778822443439445,-1.7051858061841974
1097,-0.0004575918869958117,-1.772684397170962
1098,-0.0009995778167325405,-3.6141044419440007
1099,-0.0004632402222507321,-1.6668722850347633
1100,-0.00037976704231649453,-1.3858183458439834
1101,-0.0009823871589558497,-3.7092739955853378
1102,-0.00030920270478484324,-1.265116197359449
1103,-0.0006642941668391143,-2.451958172021383
1104,-0.0007216002751929999,-2.7923069591719964
1105,-0.001009624200325652,-3.7125107584483183
1106,-0.00045891967182174577,-1.733672608019011
1107,-0.000986656377293121,-3.7195859347335536
1108,-0.0009764079853341836,-3.5198338436376906
1109,-0.0003546176863211737,-1.2568356422692526
1110,-0.0009421755769505336,-3.5524796557394303
1111,-0.0008199881029022253,-2.9079563920201563
1112,-0.0009366780657270792,-3.517634422617119
1113,-0.0007102420427414079,-2.624416309587248
1114,-0.000602673582103313,-2.269242359744819
1115,-0.00021851685476918765,-0.8211798418329047
1116,-0.0008625853321803694,-3.3259718249671897
1117,-0.0011188474528420228,-3.871771087179284
1118,-0.0009580782075598642,-3.3525741715142816
1119,-0.0007974174816852673,-2.9635683332692704
1120,-0.0007592903145260724,-2.7778456619180893
1121,-0.0007804678106314489,-2.7621369553918598
1122,-0.0005568801673259063,-2.138526660486157
1123,-0.0008440098058700065,-3.3078670588179864
1124,-0.0005870759836684284,-2.101773372577618
1125,-0.0008435835643831525,-2.8543456925783213
1126,-0.001035527753378868,-3.6190110197324694
1127,-0.0008753764546883355,-3.0790256342612774
1128,-0.0010224377662850438,-3.5613139001869007
1129,-0.0009447392662299858,-3.4413875125623083
1130,-0.0004010430636406887,-1.4303868617683897
1131,-0.0005132577610977843,-1.9698174936431045
1132,-0.00040293632625165607,-1.529373556249086
1133,-0.0004775499141420697,-1.8599391908581044
1134,-0.0006353238987751867,-2.4721778608637655
1135,-0.0006863129470134837,-2.497351857892647
1136,-0.0009456814865371285,-3.288773691687842
1137,-0.0007261092597566552,-2.733034689141907
1138,-0.0005928874222725738,-2.2225943715921206
1139,-0.0008690862147765667,-3.294821348850762
1140,-0.0005776852935484751,-2.1169947251881154
1141,-0.0006757418410351376,-2.5001399381673868
1142,-0.0010345671710784805,-3.9261994093285653
1143,-0.0009691961678834607,-3.3957542015504845
1144,-0.00021684791077734644,-0.8334577743905741
1145,-0.0005694293217649747,-2.1532921383213055
1146,-0.0006308187483725295,-2.365754403251258
1147,-0.0007279180135483058,-2.7023914667041717
1148,-0.0007397050290490774,-2.6197598008672474
1149,-0.00038283312808930247,-1.4923413744418972
1150,-0.001093062829971398,-4.207333744842366
1151,-0.0009162518709237721,-3.582548860471252
1152,-0.00047714756813581224,-1.8602487041627167
1153,-0.0007843731160033082,-2.8787320700535397
1154,-0.0007451032304829057,-2.7247400476726216
1155,-0.0007334177932941558,-2.9094927799593364
1156,-0.0005425834428299215,-1.89508486099446
1157,-0.0008898431126604342,-3.1298481986971223
1158,-0.0005508850483762251,-2.1725197739574136
1159,-0.0006325950647448599,-2.4302691098587768
1160,-0.000536933505960731,-1.9191764061367975
1161,-0.000638458247492875,-2.471536539537131
1162,-0.0009833798038813685,-3.503807412831447
1163,-0.0005488754821671506,-1.9909010205706559
1164,-0.0003554573342940231,-1.3857171821088847
1165,-0.0008085499275993286,-3.014420514307702
1166,-0.0005223985745181469,-1.940082832791686
1167,-0.0007498941305469518,-2.716998388979973
1168,-0.000642599497565617,-2.3622363280175076
1169,-0.00029744058040029006,-1.1864407275616136
1170,-0.0006438776049712471,-2.4334851612713893
1171,-0.0007096647063964387,-2.758695497953916
1172,-0.0006284257727163613,-2.2820866772329453
1173,-0.0007403369500224797,-2.6796003675675943
1174,-0.0007715370341294277,-2.6776732893815227
1175,-0.00080985169136409,-3.0710710808256314
1176,-0.000753255588204469,-2.6798874098727667
1177,-0.000770146725014017,-2.8290775262740966
1178,-0.0009777464650541341,-3.6722590022669412
1179,-0.0008999939328551868,-3.216466955790607
1180,-0.00021603999747764062,-0.8099493064097534
1181,-0.0005301467195075262,-1.9945223743415845
1182,-0.0002808510505680139,-1.086511382514831
1183,-0.0002906008000678458,-1.0818118039960725
1184,-0.0005571243524749979,-2.1111645996401336
1185,-0.0006972430748755534,-2.6680550134255583
1186,-0.0007089670323455809,-2.8499496196948693
1187,-0.0001449988536638441,-0.5693018241470305
1188,-0.0007870721158482495,-2.694944619694396
1189,-0.0005148746908066384,-2.0052266572056667
1190,-0.0006874300505817802,-2.5340661517922927
1191,-0.0004344944772936989,-1.650380721893882
1192,-0.0009904927246057558,-3.6481108971469225
1193,-0.000716646201585002,-2.672388243602962
1194,-0.00045128777490519023,-1.7110413649473475
1195,-0.000185366271521113,-0.6788037245943955
1196,-0.0008089548978917707,-3.0516831920051617
1197,-0.0012228651394215915,-4.2592315514071055
1198,-0.0008522330037984355,-3.1749658942023165
1199,-0.0007773117827733685,-3.001267459899424
1200,-0.0002703880363001006,-1.0493365120469895
1201,-0.00017711537704199497,-0.6533884076688959
1202,-0.0008164067188193365,-3.0011660011712173
1203,-0.0006771011235272733,-2.5631763945293877
1204,-0.0001977034370646484,-0.7242741805938379
1205,-0.0008788481953332421,-3.23168239498479
1206,-0.00032341518901028135,-1.3010283195160302
1207,-0.0007476519306328939,-2.759996286280273
1208,-0.0008299813706896497,-3.191805406955205
1209,-5.853717845355355e-05,-0.21409644710533948
1210,-0.0006014999424510585,-2.12320456818479
1211,-0.0015067234525316358,-5.0429507563215825
1212,-0.00023224417042497136,-0.819772207961069
1213,-0.0006076595637368609,-2.3486389290047236
1214,-0.0007470026726731808,-2.685280890256927
1215,-0.00044814325741317776,-1.6194312791129455
1216,-0.0013115356480631615,-4.493819262709383
1217,-0.0005912201880407484,-2.2775733487985126
1218,-0.0007645756081902978,-2.8133725856361496
1219,-0.0003818928726566743,-1.3409356172814937
1220,-0.0008946518307365936,-3.0821501952425945
1221,-0.0006068626073021443,-2.184401784694615
1222,-0.0009107713011367605,-3.482308957052185
1223,-9.407118491720412e-05,-0.3487850209381621
1224,-0.0006142325791936647,-2.2500884683532294
1225,-0.0005057825677617278,-1.858579689840452
1226,-0.0006087225930679376,-2.296962376021196
1227,-0.0002633818904019642,-0.9707056656785765
1228,-0.000293977707878561,-1.1316110333252796
