Datetime,equity
2025-03-02 08:00:00+00:00,92755.06934698918
2025-03-02 12:00:00+00:00,92220.72905388019
2025-03-02 16:00:00+00:00,100694.42234981868
2025-03-02 20:00:00+00:00,104513.30130175453
2025-03-03 00:00:00+00:00,99349.33481697756
2025-03-03 04:00:00+00:00,94893.0013386083
2025-03-03 08:00:00+00:00,94208.76115885869
2025-03-03 12:00:00+00:00,92273.0047529004
2025-03-03 16:00:00+00:00,87681.59806880074
2025-03-03 20:00:00+00:00,88114.35595131015
2025-03-04 00:00:00+00:00,86017.30277207686
2025-03-04 04:00:00+00:00,85070.63990586753
2025-03-04 08:00:00+00:00,85903.06345597295
2025-03-04 12:00:00+00:00,84720.93244672102
2025-03-04 16:00:00+00:00,90289.98114879482
2025-03-04 20:00:00+00:00,90135.22281987
2025-03-05 00:00:00+00:00,88156.31813699726
2025-03-05 04:00:00+00:00,89911.05524224724
2025-03-05 08:00:00+00:00,90347.77772172022
2025-03-05 12:00:00+00:00,86867.12834438341
2025-03-05 16:00:00+00:00,88264.45021787715
2025-03-05 20:00:00+00:00,89163.11205745107
2025-03-06 00:00:00+00:00,89981.70919285371
2025-03-06 04:00:00+00:00,89746.83181384314
2025-03-06 08:00:00+00:00,89591.04466037116
2025-03-06 12:00:00+00:00,87903.50187508436
2025-03-06 16:00:00+00:00,84565.10554509675
2025-03-06 20:00:00+00:00,84406.08215397559
2025-03-07 00:00:00+00:00,81551.37898725507
2025-03-07 04:00:00+00:00,82736.80486580236
2025-03-07 08:00:00+00:00,82235.08170790115
2025-03-07 12:00:00+00:00,81581.40785415393
2025-03-07 16:00:00+00:00,80314.22598443893
2025-03-07 20:00:00+00:00,76387.33585928974
2025-03-08 00:00:00+00:00,76546.25922107464
2025-03-08 04:00:00+00:00,76436.55724683288
2025-03-08 08:00:00+00:00,76089.19110672195
2025-03-08 12:00:00+00:00,77398.55791067949
2025-03-08 16:00:00+00:00,78931.34314114679
2025-03-08 20:00:00+00:00,78185.52958687775
2025-03-09 00:00:00+00:00,77562.12596420854
2025-03-09 04:00:00+00:00,77528.77369299003
2025-03-09 08:00:00+00:00,76167.36236676248
2025-03-09 12:00:00+00:00,74405.01416312104
2025-03-09 16:00:00+00:00,73843.02028806708
2025-03-09 20:00:00+00:00,72067.37477847161
2025-03-10 00:00:00+00:00,73357.03377456598
2025-03-10 04:00:00+00:00,73622.39047449434
2025-03-10 08:00:00+00:00,74785.39433200377
2025-03-10 12:00:00+00:00,70757.7287902601
2025-03-10 16:00:00+00:00,69536.81835208861
2025-03-10 20:00:00+00:00,69236.64218803935
2025-03-11 00:00:00+00:00,70013.7529907942
2025-03-11 04:00:00+00:00,70869.88360940512
2025-03-11 08:00:00+00:00,71988.96612439379
2025-03-11 12:00:00+00:00,71630.01733724264
2025-03-11 16:00:00+00:00,73255.03574646676
2025-03-11 20:00:00+00:00,71654.45751712531
2025-03-12 00:00:00+00:00,70042.44658614571
2025-03-12 04:00:00+00:00,70229.31256803132
2025-03-12 08:00:00+00:00,70732.25351290009
2025-03-12 12:00:00+00:00,69409.84781592729
2025-03-12 16:00:00+00:00,70453.73179163749
2025-03-12 20:00:00+00:00,70993.63120200904
2025-03-13 00:00:00+00:00,70892.39509221335
2025-03-13 04:00:00+00:00,70366.99883246314
2025-03-13 08:00:00+00:00,70020.28406406562
2025-03-13 12:00:00+00:00,68591.41258946824
2025-03-13 16:00:00+00:00,67633.87607157885
2025-03-13 20:00:00+00:00,68100.27377623376
2025-03-14 00:00:00+00:00,69002.38993167435
2025-03-14 04:00:00+00:00,69140.4465740859
2025-03-14 08:00:00+00:00,69481.20542956206
2025-03-14 12:00:00+00:00,70661.09460841722
2025-03-14 16:00:00+00:00,71753.36658301325
2025-03-14 20:00:00+00:00,71357.9429065802
2025-03-15 00:00:00+00:00,72148.79025944631
2025-03-15 04:00:00+00:00,71021.29842529261
2025-03-15 08:00:00+00:00,71267.1023322645
2025-03-15 12:00:00+00:00,72202.22589139672
2025-03-15 16:00:00+00:00,71865.58141010912
2025-03-15 20:00:00+00:00,71764.8191301108
2025-03-16 00:00:00+00:00,71474.89221493491
2025-03-16 04:00:00+00:00,71314.53945014677
2025-03-16 08:00:00+00:00,68712.94290145583
2025-03-16 12:00:00+00:00,69402.83945903856
2025-03-16 16:00:00+00:00,69165.59659892636
2025-03-16 20:00:00+00:00,68761.7281663656
2025-03-17 00:00:00+00:00,69698.08542710186
2025-03-17 04:00:00+00:00,69548.62788985776
2025-03-17 08:00:00+00:00,69593.22965164698
2025-03-17 12:00:00+00:00,69887.20251825819
2025-03-17 16:00:00+00:00,70715.88581589532
2025-03-17 20:00:00+00:00,70136.24442317199
2025-03-18 00:00:00+00:00,69220.90619370811
2025-03-18 04:00:00+00:00,69362.53967471902
2025-03-18 08:00:00+00:00,68902.68598187382
2025-03-18 12:00:00+00:00,68487.25204399861
2025-03-18 16:00:00+00:00,69344.69895346058
2025-03-18 20:00:00+00:00,70326.66681537946
2025-03-19 00:00:00+00:00,70573.88823853219
2025-03-19 04:00:00+00:00,70343.41524758126
2025-03-19 08:00:00+00:00,73838.37613247533
2025-03-19 12:00:00+00:00,74602.97847212294
2025-03-19 16:00:00+00:00,73950.15371260476
2025-03-19 20:00:00+00:00,75123.82592490142
2025-03-20 00:00:00+00:00,74335.56143947053
2025-03-20 04:00:00+00:00,74391.07302295159
2025-03-20 08:00:00+00:00,72525.8838179884
2025-03-20 12:00:00+00:00,71782.3203306439
2025-03-20 16:00:00+00:00,71331.54353765694
2025-03-20 20:00:00+00:00,71311.55946831629
2025-03-21 00:00:00+00:00,71525.92319853391
2025-03-21 04:00:00+00:00,71068.68583857894
2025-03-21 08:00:00+00:00,70624.30899264319
2025-03-21 12:00:00+00:00,70045.47124982033
2025-03-21 16:00:00+00:00,70879.97429840613
2025-03-21 20:00:00+00:00,70907.38887553908
2025-03-22 00:00:00+00:00,71128.1466242176
2025-03-22 04:00:00+00:00,71095.03296191581
2025-03-22 08:00:00+00:00,71933.91240689417
2025-03-22 12:00:00+00:00,71332.34754174521
2025-03-22 16:00:00+00:00,71729.71148936654
2025-03-22 20:00:00+00:00,70923.94570668996
2025-03-23 00:00:00+00:00,71807.1210253342
2025-03-23 04:00:00+00:00,71871.4212209077
2025-03-23 08:00:00+00:00,72940.03937859561
2025-03-23 12:00:00+00:00,72616.71388473106
2025-03-23 16:00:00+00:00,71542.6156339268
2025-03-23 20:00:00+00:00,72315.12771369726
2025-03-24 00:00:00+00:00,75097.88672302656
2025-03-24 04:00:00+00:00,75489.24803194795
2025-03-24 08:00:00+00:00,77951.5629339117
2025-03-24 12:00:00+00:00,77864.59375415138
2025-03-24 16:00:00+00:00,77603.68621487047
2025-03-24 20:00:00+00:00,76647.02523750706
2025-03-25 00:00:00+00:00,75320.74524616236
2025-03-25 04:00:00+00:00,75668.1530564604
2025-03-25 08:00:00+00:00,77020.16367485424
2025-03-25 12:00:00+00:00,77289.9276608928
2025-03-25 16:00:00+00:00,77053.19450032424
2025-03-25 20:00:00+00:00,76314.69942788784
2025-03-26 00:00:00+00:00,75358.37487365367
2025-03-26 04:00:00+00:00,76771.61004824417
2025-03-26 08:00:00+00:00,76830.05210433627
2025-03-26 12:00:00+00:00,74030.14632610619
2025-03-26 16:00:00+00:00,73841.41335513568
2025-03-26 20:00:00+00:00,74050.50826212729
