iteration,mean_spread
1053,-0.00019410086866226438
1054,-0.00015325635870947803
1055,-5.0040436589411286e-05
1056,0.00016283245331892232
1057,0.0003935542727115237
1058,0.0001711833786867323
1059,-0.0003058205466585655
1060,-0.0003346832826761277
1061,-1.3387698140511484e-05
1062,2.9424522226285275e-05
1063,-0.00032772342732275377
1064,-0.00014057935668094606
1065,-0.00011738604518122952
1066,-0.00034981756251265705
1067,0.00018525288864091742
1068,8.159140409646365e-05
1069,-0.00032314214159713403
1070,-0.00011383047186322383
1071,-6.521333985755273e-05
1072,-0.00011713481500146752
1073,-0.0001927818619565452
1074,-0.00015239013419287025
1075,-0.00023740307487169092
1076,-0.00020409036804499718
1077,2.82638083607349e-06
1078,-0.0003658153429123712
1079,-0.00020403383817318516
1080,-0.00017281307432833614
1081,-0.0001695661479885998
1082,-0.00019361619063391336
1083,-4.9025651436374996e-05
1084,-0.00015108652299852536
1085,-0.00018244461593365326
1086,-2.8900148628051348e-05
1087,-0.00014440288915779336
1088,-0.00030243869570400345
1089,1.84541204147631e-05
1090,-0.0002064240450491613
1091,-8.582168779095237e-05
1092,-0.0001916051129752151
1093,-0.00023247901168447802
1094,-0.00013547269938772878
1095,-0.00016743331174566315
1096,-0.0001182352444607308
1097,-6.034464507938276e-05
1098,-0.0002524848217744576
1099,-0.00016440228175138133
1100,0.00010944669969545694
1101,-0.0003265433221411139
1102,-5.652871897629077e-06
1103,3.868766406359095e-05
1104,-0.00028078274240047544
1105,-0.00012082944445170842
1106,-6.012337865808958e-05
1107,-4.875965282100562e-05
1108,-0.0005606262227040235
1109,-0.00012483337318493963
1110,-0.00013682080764995511
1111,0.0001382322255611112
1112,-0.0002648913116353558
1113,-1.3198556505116106e-05
1114,-0.00035609611755584936
1115,-0.00040517867237390413
1116,-5.49284213665051e-05
1117,-0.000326167883994809
1118,-0.00024197937350830482
1119,-0.00012290502584391932
1120,-0.00011773048082621417
1121,-0.0002695031309274542
1122,-0.00012876496439446667
1123,-0.0003165576928813076
1124,-0.00016501033413596672
1125,8.134822293922886e-06
1126,-0.00015020801339272056
1127,-0.00022902901302992212
1128,-2.700104680328004e-05
1129,-0.00040801012569810594
1130,-0.00018100071931233803
1131,-5.4352455713965944e-05
1132,-0.00017156428087391427
1133,1.6146034640269105e-05
1134,8.007611161958437e-05
1135,-0.000165546434471409
1136,-0.00020357890840645094
1137,-0.00014016079184295786
1138,8.700458473693972e-05
1139,-0.00012370144648505066
1140,-1.3687350783327047e-05
1141,-0.0001628967580762587
1142,-0.000332801136684475
1143,1.1202684727271076e-06
1144,-0.0001041529928054574
1145,-0.00017313817386141803
1146,-0.0002934378896094144
1147,-0.00029090983940281305
1148,7.618718399499353e-06
1149,1.0674854763967839e-06
1150,-0.00015647877606660441
1151,-0.00047972157373743415
1152,-0.0001595753241729798
1153,-0.0002915706797323666
1154,3.865256050065842e-05
1155,-0.000171397270599721
1156,-0.00016725584349137584
1157,-0.00029165412784055864
1158,0.00017404727163263098
1159,-0.0002739672372935073
1160,-2.1678319986662033e-05
1161,-0.00019970691184780336
1162,-3.176144789498186e-05
1163,-0.0003483411277143038
1164,-8.281176442869927e-05
1165,-0.00030514521821872493
1166,-0.0002772366816541325
1167,7.072296735122018e-05
1168,-0.0003651766744369744
1169,-0.00015232229409122995
1170,-7.398101402170678e-05
1171,-0.0001635643854175976
1172,-0.0002644376491105297
1173,-0.00040568286482754636
1174,-0.00013478737196011056
1175,-5.462285193253226e-05
1176,-6.866028616118497e-06
1177,6.241395645146924e-05
1178,-4.906484655661999e-05
1179,5.454773017348478e-06
1180,0.00019449075149410142
1181,-0.0002769222158690262
1182,-7.94246848834208e-05
1183,-0.0001753503128776472
1184,-0.00034306777788671166
1185,-0.000341000162014923
1186,-8.366371103780935e-05
1187,6.121053304368608e-06
1188,0.0002850177765140037
1189,0.00011438269900920244
1190,-0.00014719432624918404
1191,-0.00017372127660084978
1192,-0.0003839419839893436
1193,-0.00030472996138447783
1194,-0.00020086751136925667
1195,-0.00015378635676131946
1196,-0.00016551562065309354
1197,-1.3440599321898551e-05
1198,-0.00019707028932277587
1199,-0.00014197432086500493
1200,-0.00016054862503492797
1201,0.00018985151427295137
1202,-0.00010285107591434837
1203,8.837307524823489e-05
1204,-2.996116567704105e-05
1205,-0.00019291972595747062
1206,-0.00019818392288622677
1207,-1.8962672387660794e-05
1208,3.874010786652852e-05
1209,-2.799311062651056e-05
1210,0.00017901145090868298
1211,-0.00028241605496363625
1212,-6.39108208673367e-05
1213,-5.409788193658529e-06
1214,5.6342673866697384e-05
1215,-9.425277999481688e-06
1216,-8.767634445884207e-05
1217,-0.00017230180115576735
1218,-0.0003009849352367285
1219,-0.00011004474790944097
1220,-6.83836371335972e-05
1221,-0.0001577212504412517
1222,9.163450848326209e-05
1223,-0.0001014656616857533
1224,0.00019684070163592196
1225,-0.00017433819159822262
1226,-5.399576697218827e-05
1227,-6.237005636221924e-05
1228,9.971722356404421e-05
1229,-0.0002939235296612492
1230,-7.723952934934231e-05
1231,0.00011872792855075287
1232,-0.00015007339880506457
1233,7.376470384677139e-05
1234,-0.00011168317140155241
1235,-4.565194431599987e-05
1236,-1.5100946009020107e-05
1237,-0.0002809654143532754
1238,-0.00023395433454600893
1239,-6.242423790843148e-05
1240,-0.000254973954281412
1241,-0.00022443577924156156
1242,-0.00014364570666728643
1243,4.413609300311942e-05
1244,2.013123526249226e-05
1245,-2.2562330932794902e-05
1246,5.892238757730731e-05
1247,-0.0002762595889020592
1248,9.677117503178397e-05
1249,5.450979336619745e-05
1250,7.423973359785937e-05
1251,0.00016132486880479844
1252,-6.943646492901375e-05
1253,-2.0514412006076554e-05
1254,-0.0003140742014502299
1255,-7.121870883414818e-05
1256,-0.00019561466485991453
1257,-2.0504039487684958e-05
1258,-0.00012995511007294613
1259,-3.5789433180832624e-06
1260,-0.00021263756413966698
1261,-0.00023294408274600163
1262,-0.0001887622723890934
1263,-0.0001547365202211281
1264,-0.00012840819384648782
1265,9.463452664985563e-05
1266,-0.00014730291384446089
1267,-0.00026476032820139765
1268,-0.00010242708570046856
1269,-0.0002710341148736145
1270,-0.00011700155077927084
1271,4.9651774453825874e-05
1272,-8.607944373263918e-06
1273,-0.0002046539684044413
1274,0.00028346360399523574
1275,-0.00036251101271494513
1276,-0.00020723633875906178
1277,-8.03653532944872e-05
1278,-0.00021564314582135617
1279,-0.00014628684079900602
1280,-0.00011019463602661638
1281,-0.0003216864553886119
1282,-0.00016206626214841855
1283,-5.006943504718803e-05
1284,4.428978112832048e-05
1285,-0.00012416095576826364
1286,-0.0003019469102105687
1287,0.00022369781325338664
1288,-0.0001713888300685891
1289,0.00019407334942500085
1290,-0.00031668676460638303
1291,0.00022331997015667058
1292,0.00017809062840086452
1293,-0.00023380582643536458
1294,-1.1037952496718876e-05
1295,-5.327889973666738e-05
1296,-5.364858879771599e-05
1297,-0.0003215935816137422
1298,0.0002419059387544738
1299,-0.00013058251435090816
1300,1.8410768427111488e-06
1301,9.75627684453696e-05
1302,-0.00025643643797382964
1303,-0.0002711614076476578
1304,-8.884072722423933e-05
1305,-0.0001458920834078325
1306,7.024720994345872e-05
1307,-0.0003567069077265557
1308,-0.00031415329667573754
1309,5.94833352158245e-06
1310,-2.090312889001738e-05
1311,-0.00018677843206720978
1312,-9.844709274454018e-05
1313,-6.97833995451855e-05
1314,-0.0001889527499951147
1315,-0.00010635287359361256
1316,-0.00016980950328768913
1317,-0.0002600984883401443
1318,-6.568069853888686e-05
1319,0.00010700808895595358
1320,0.00020196190997653785
1321,-0.000105041225011021
1322,-0.00028262693633088556
1323,-0.00023574935689108366
1324,-0.00041216796727614754
1325,-5.4745091558416315e-06
1326,-7.888767045044323e-05
1327,8.687956313564394e-05
1328,-4.232972242118413e-05
1329,-0.00012802838461686486
1330,2.370771464628079e-05
1331,-0.000148683682733476
1332,-0.0001751379460565985
1333,-0.00010868117045781274
1334,-0.00017089799876670938
1335,-0.0001578882020576779
1336,-6.96783347378322e-05
1337,7.441070139637207e-05
1338,-5.542093815916342e-05
1339,-2.5406323163800662e-05
1340,-6.883741956017243e-05
1341,-0.00028263127211217317
1342,-0.0001339777298224282
1343,-5.856222705460588e-05
1344,-0.00017108060705329082
1345,-6.896500145370444e-05
1346,2.5821269302848024e-06
1347,-0.0001625421476229411
1348,-0.00015192262671072983
1349,2.1820364278781023e-05
1350,-0.0003485669193785424
1351,-0.00023423035319864566
1352,-8.981415379540282e-05
1353,-0.00011863099432497118
1354,-7.283384645924653e-05
1355,-2.5219302754153318e-05
1356,-0.00010384331537920368
1357,0.00011530694423254848
1358,3.7040349155267955e-05
1359,4.223986960568478e-05
1360,5.840507463857689e-05
1361,-0.0001904738212562415
1362,-0.00012107698532655496
1363,-9.762387816287844e-05
1364,9.093129004822116e-05
1365,0.00018006500501929247
1366,-0.000265283285644798
1367,-0.0004114431826584866
1368,0.00013300984701396907
1369,-0.0001082819305320764
1370,-0.00045820746577088505
1371,-0.00011160614777210108
1372,-0.00015248869331812009
1373,1.4966999296988325e-05
1374,-5.7846264258090665e-05
1375,-0.00024179654582668017
1376,-0.00040990396487393643
1377,6.74955667579706e-05
1378,-0.00011892828610435826
1379,-6.158547978647062e-05
1380,3.549301434583043e-06
1381,-0.000163522621554627
1382,-7.034579602611253e-05
1383,-0.00026874288420917754
1384,-0.0002580714104356854
1385,-1.1016871707761419e-05
1386,1.9761611361217255e-05
1387,0.000252405780443709
1388,-0.00018879981796761608
1389,0.0002660965766746847
1390,-0.00017355407467214848
1391,6.963595430116471e-05
1392,-8.204840856273597e-05
1393,-0.00048774720237863405
1394,-0.00020186684730982417
1395,-9.007347516387639e-05
1396,-0.00023128594081317993
1397,0.00021094466694485686
1398,-0.00020168662267608126
1399,-0.0001536349311177562
1400,-6.813233002774719e-05
1401,-9.773541901750912e-05
1402,0.000171999199021237
1403,0.00014568615250248356
1404,7.026312826642171e-05
1405,-0.00010013433794484882
1406,-0.0002966040550789853
1407,9.020853406857158e-05
1408,-0.00026599697053571213
1409,-6.377428720026067e-05
1410,-0.0002113526277703653
1411,4.3878339890885625e-06
1412,-0.0002976000883807337
1413,-0.00033324125954284063
1414,-0.0001487318127479161
1415,6.202221682463775e-05
1416,8.403720216917074e-05
1417,-0.00014847063360476023
1418,8.072308607952345e-05
1419,-0.00011924718402335603
1420,-0.00012323617251545386
1421,0.00017241900741956932
1422,-0.0003726334058157669
1423,-0.00029200311974534145
1424,-9.13170871846865e-05
1425,8.5540321056265e-05
1426,-0.00013522436340675502
1427,2.2273800744708572e-05
1428,-0.0001052573914139952
1429,-0.00013673953938444518
1430,-0.0004824116077189619
1431,0.00010392948029858393
1432,-0.000156382505766763
1433,-0.00037647611950194967
1434,-1.4582206024045468e-05
1435,-0.0001002237474478531
1436,-0.0003522347030470899
1437,4.531760063134519e-05
1438,-0.0003914546756886186
1439,9.218525579871789e-05
1440,-0.00014382087575032812
1441,-0.0002575830134490776
1442,-4.6466216153426604e-05
1443,-0.00027165738656338175
1444,-0.00023876167220536265
1445,-0.0001999738895385282
1446,0.00012454828474287182
1447,-0.00014818535456388471
1448,-0.00013868889933382975
1449,-0.00022749154175801927
1450,-0.00013119412276532916
1451,-8.433239094536865e-05
1452,-5.11024604217696e-05
1453,4.249478838771246e-05
1454,4.0767632690663076e-05
1455,-6.498776613058395e-05
1456,-0.0002067329431363735
1457,-3.0611280876567083e-05
1458,-8.038446649056197e-05
1459,-0.00014859297824726462
1460,-0.00021952358539730155
1461,-0.0002551181770465008
1462,-6.461874891311299e-05
1463,-6.001526129738355e-05
1464,8.883982728603242e-06
1465,-2.2200325756780414e-05
1466,-0.0003606864364792277
1467,-0.00012990867163603943
1468,-0.0004311230220925563
1469,-0.0002225558357836066
1470,7.129776736928176e-05
1471,-0.00017913719554920265
1472,7.627226172952959e-05
1473,-0.00015000197977370068
1474,3.2682017745404494e-05
1475,0.00011907497287441734
1476,9.93200713841233e-05
1477,-0.00022615439120091216
1478,5.2594165124533484e-05
1479,-0.00022205194286485603
1480,-0.00019372732504374622
1481,0.0003052475989743085
1482,0.00013393191800669828
1483,-0.00021414078456667574
1484,-0.00036289664155058916
1485,-3.780004814396829e-05
1486,-0.00022532043338243155
1487,-0.00013449595994326227
1488,2.982345826057924e-05
1489,-0.00011860530849771158
1490,-0.00017129778313360728
1491,-0.00021979499020706713
1492,-0.0003850994694376295
1493,-0.0004155007077067661
1494,1.320903347980435e-05
1495,-0.00024373032489762684
1496,-0.00012820950059277478
1497,-0.000345127135731232
1498,-1.6365943617863775e-05
1499,-4.889097085616866e-05
1500,-8.664749419181295e-05
1501,-0.00022940786970563544
1502,-3.220519743642756e-05
1503,-0.00020902858005099334
1504,-0.00032196435292171724
1505,-0.00021483963850365702
1506,0.00023425718426132297
1507,-0.00029705547137835297
1508,-0.00018504608002987543
1509,7.905501427710688e-05
1510,0.00011972331323417791
1511,-0.00021942868506484405
1512,-0.00026173108106977656
1513,-0.0002076746982359818
1514,-0.00020315701666198674
1515,-0.0002317408564691498
1516,3.07228845810083e-05
1517,-0.00019729273749357544
1518,0.00021578375588359678
1519,-0.00024182682387009728
1520,-0.0003400780161867424
1521,-7.442590985410373e-05
1522,-0.00012177256270741189
1523,-0.00024040422457874576
1524,-5.221583170138967e-05
1525,-0.00010993881172561178
1526,-0.00013895315395150927
1527,-8.469404410864519e-05
1528,-8.2937967783486e-05
1529,-0.00019809236186647968
1530,-0.0001221420222301151
1531,-0.0002469475545228351
1532,0.00014733466158890779
1533,2.3484270238838537e-05
1534,-0.00011195321820512265
1535,5.264539554938832e-05
1536,-3.5189847121372315e-05
1537,4.083824560119273e-05
1538,5.3993577980664126e-05
1539,0.00012072188437782271
1540,-0.0002481900790159506
1541,-0.00010120433676968969
1542,-4.0436229067937386e-05
1543,-0.00020664641513449473
1544,-0.00026593373893646534
1545,-0.00015855517608796726
1546,-0.00011645460788589824
1547,-0.00012171075964292701
1548,2.6825790463315725e-05
1549,-0.00023807224566264624
1550,-6.23293586061054e-05
1551,-0.0001306532530142615
1552,-0.0003892328289777898
1553,-5.9411188963379575e-05
1554,-0.0002334232512229164
1555,0.00012800935065913945
1556,-0.00023538220746880986
1557,-0.0004999595419992957
1558,-0.00018261487135000693
1559,-0.0001094548876489405
1560,-0.00023542349249154335
1561,-0.00029955776060689603
1562,3.312396954539545e-05
1563,0.00015496117424088543
1564,0.00021628356975513581
1565,-0.00019751399868028733
1566,-7.326746689479197e-05
1567,-0.00027852446554672535
1568,-0.00023949155582414828
1569,-0.00011236776241629614
1570,0.00015039001931442354
1571,-0.00040640022840891685
1572,-6.748963422293627e-05
1573,-0.00010273918465852569
1574,-0.0001122244403515858
1575,-0.0001496757986134966
1576,1.3298817786649443e-05
1577,-7.791317046075133e-05
1578,3.8953527688041434e-05
1579,-5.604948271348654e-05
1580,-0.00022492386912843196
1581,-0.0002484686448701374
1582,-0.00025182540581231757
1583,-0.00019096931506137308
1584,4.494271884378534e-05
1585,-5.3055658676471296e-05
1586,0.0001096708846015683
1587,9.181231793360473e-05
1588,0.00017415067469472097
1589,-9.957746896780524e-06
1590,-8.994345667153009e-05
1591,0.00031491249475474974
1592,-0.0001167343496965289
1593,-1.618967507172699e-05
1594,7.91319605949628e-05
1595,-0.00013322490823596903
1596,-0.00012970508619073153
1597,-0.00012403387776459488
1598,-4.610900431237607e-05
1599,-0.00016626369698429273
1600,-0.0001437266245336781
1601,-5.9688501256945004e-05
1602,-9.981250779079791e-05
1603,0.00029491604463399625
1604,-6.751265238981863e-05
1605,-0.0003484168387140244
1606,-5.116944540232927e-05
1607,-4.302130652013004e-05
1608,-5.7916286305623936e-05
1609,-0.00020836769340297763
1610,-2.6596787494201492e-05
1611,-0.00016185992931349149
1612,7.886431480462452e-05
1613,-7.118735651567522e-06
1614,0.00030683697121028743
1615,-0.00022309917137327322
1616,-8.61301451298523e-05
1617,2.6481654384215478e-05
1618,-0.00019012287214378938
1619,-0.00023301429985963062
1620,-0.0003429886700959025
1621,2.2143874982227305e-05
1622,-0.00044763302397448116
1623,-6.714105683207133e-05
1624,-4.485813924759405e-05
1625,-0.00012880283121843113
1626,5.892291520257081e-05
1627,-0.0003768629185375711
1628,-0.00016022865311167322
1629,0.00014275104778867863
1630,-6.976445811518756e-06
1631,0.00011257537622683288
1632,9.777435288783574e-05
1633,-0.00025290803883446276
1634,-6.155143345044819e-05
1635,-0.0002352170554467775
1636,-0.00040891120313034135
1637,-0.00015085495859958859
1638,0.00014812751386518883
1639,-0.00012911242789171256
1640,5.013397798095972e-05
1641,-0.00014950004674781845
1642,-0.00042209609309167646
1643,-0.0003416249134717787
1644,-0.0002883121397239112
1645,-0.00033128175048702707
1646,-0.0003859861417242558
1647,1.6186699071253942e-05
1648,-0.0002550839689723414
1649,0.00016347052824859277
1650,-0.0003601447097748908
1651,-0.0002147848224911648
1652,-0.00022284120573215526
1653,-8.086926619849211e-05
1654,-0.0002059977087826347
1655,-3.9477645931305556e-05
1656,-0.0002594091483867575
1657,-0.00034176145347147933
1658,-0.00026874504522486083
1659,-0.0002629928691865274
1660,6.717792485860226e-05
1661,0.0002044650547156171
1662,-0.00034730069310440946
1663,-3.2373874790138734e-05
1664,-0.00035827757381065394
1665,-0.0001365856289155731
1666,-0.00011862241040193858
1667,-5.884856362991599e-05
1668,1.6073009207494623e-05
1669,-0.0001020037998029661
1670,2.2547966613718127e-05
1671,-4.185387437534579e-05
1672,-0.00022918100405071106
1673,-0.00036870116070846827
1674,-0.00021723798946754203
1675,-0.0002633238181103306
1676,8.633844377612151e-05
1677,0.0002550176767836368
1678,3.6126048035315904e-05
1679,-0.000131126229803533
1680,-0.0002600120058892337
1681,-0.00019192892026966249
1682,-0.00014881316649234595
1683,-0.00031277687587411744
1684,-0.00017004015574757948
1685,-9.859166113842878e-07
1686,3.5638637348565905e-05
1687,-7.726702233531555e-05
1688,-0.000631406682609773
1689,-0.0002517584894076704
1690,-0.00019513258516628968
1691,-0.00021373418763156286
1692,-9.420089605413568e-05
1693,-0.00016035513768216406
1694,-0.00015100536218041552
1695,3.966135271929581e-06
1696,-0.0001294439807788974
1697,-0.000249095732625976
1698,-0.00013529665704606206
1699,-0.0002126400979419575
1700,9.016180062146252e-05
1701,-0.00020821515169645754
1702,9.678183687109302e-05
1703,-0.00039870436978766706
1704,-9.324938399906646e-05
1705,2.3636120062236966e-05
1706,-0.0003683499126469562
1707,-0.0002924887221913079
1708,-7.041190289179443e-05
1709,-0.00019254372669838838
1710,-0.00010779697530211321
1711,-0.00031328248338424654
1712,-0.0003600041938413914
1713,-0.00046510823010573014
1714,-0.00025124483643386653
1715,-0.00011774577503445464
1716,-0.0002034923885580134
1717,-3.901545176305122e-05
1718,-0.00021946891896801917
1719,-0.00020393970476349234
1720,2.268912529230041e-05
1721,-0.00011032771526379867
1722,-3.9353674392179424e-05
1723,-0.00013896679614074098
1724,0.00019580223365077336
1725,-4.4340491959594e-05
1726,-7.423685944081646e-05
1727,-0.00016911905046897524
1728,-0.0003200154735561738
1729,-0.00016092939942544736
1730,-0.000293590286798417
1731,1.4574070614706776e-05
1732,3.619845821896826e-05
1733,-8.217363152564716e-06
1734,3.126157789035149e-05
1735,5.678506136566484e-05
1736,-0.00011163750480304255
1737,-2.1611883494545664e-05
1738,-1.957733832021982e-05
1739,-2.607227222852747e-05
1740,-2.9441832591936657e-05
1741,-9.283425243184608e-05
1742,-0.00019956770725880512
1743,-0.00016735447793532859
1744,-0.0003213768268381247
1745,-0.0002014009801713044
1746,-0.000409141626853992
1747,-9.4266798814717e-05
1748,-0.00025777836090105704
1749,0.0001472934135626502
1750,-0.00023223504390295139
1751,-0.0002470838326862223
1752,-3.425839690197714e-05
1753,0.00016600276601246375
1754,0.0002013368464701511
1755,-6.949636891321328e-05
1756,-0.00022790799951002966
1757,-0.00035365669522351227
1758,-9.256600857644942e-06
1759,-0.00021104444081776163
1760,2.450260257051494e-05
1761,-0.00016097990636648976
1762,-0.0001623586115973659
1763,-0.00011443958811326061
1764,0.00029236384805449503
1765,-0.00043846795887486504
1766,0.00030686721589386436
1767,-9.185605629082149e-05
1768,-7.568231637707532e-05
1769,-7.768580758426419e-05
1770,-8.504248338659166e-05
1771,-0.0001205840030655205
1772,-0.0003552130745027648
1773,-8.384030158891181e-05
1774,-0.0002572664937641711
1775,-2.480659077693245e-08
1776,0.00012232800002011057
1777,5.1577211776694255e-05
1778,-0.0004903113871307986
1779,5.371891681800414e-05
1780,-0.00012221318690283802
1781,0.00023509348680947833
1782,-0.0002587436047146043
1783,-0.00014287947005318688
1784,6.4568358091034e-05
1785,2.932657792231453e-05
1786,-3.090029426146265e-05
1787,-0.00016791070546707154
1788,-0.0003566445419441512
1789,-0.0002855291547159107
1790,0.00025378080819213897
1791,-0.00035278061208966245
1792,-0.0005059030341487828
1793,-0.0002754043330995929
1794,-0.00018754108404129768
1795,-7.766416574300742e-05
1796,-0.00010482411259912363
1797,0.00027880139599698663
1798,-0.00017003731016646938
1799,0.00012428754473144455
1800,-7.705732058410114e-05
1801,5.657219156076112e-05
1802,-2.5681717505165667e-05
1803,0.00019275453931286938
1804,6.427337312276526e-05
1805,-0.0004449633463754229
1806,6.776795102818488e-05
1807,-6.487317413884394e-05
1808,-0.0002836387829745405
1809,-0.000249323376967315
1810,-0.00017759565434990627
1811,0.0001933834160156962
1812,-0.00017941476541177677
1813,-0.0001566603497034737
1814,0.00016165811664868086
1815,-0.00015287160968807691
1816,-0.0004168008311534798
1817,7.415503253669931e-05
1818,1.1227632795496446e-05
1819,-2.1700013372315078e-05
1820,-0.0002970831103701616
1821,-0.00010073128449503133
1822,-0.00036862354477236513
1823,-1.4073086345054401e-05
1824,-8.507847771648687e-05
1825,-0.0001752176382655395
1826,-0.00041298633031631765
1827,-9.085853145349277e-06
1828,-0.00013087511056816817
1829,4.119802479741801e-05
1830,-8.202334330051697e-05
1831,0.00013527627829630176
1832,-0.00031677815113993855
1833,-0.00046044758255957513
1834,-0.00025337614584870153
1835,0.0002655017664217601
1836,-4.065621846500127e-05
1837,8.087579152708701e-05
1838,7.19718257025961e-06
1839,-0.0003190671173476056
1840,-0.0001415111780848316
1841,-0.0001959569474611681
1842,-0.0002652406693680679
1843,-1.349694541188573e-05
1844,0.00011224043086944408
1845,-0.00027777903492818765
1846,-0.00044208693322958027
1847,-0.00028968490967470607
1848,-4.4660068261965615e-05
1849,-0.00025261659738721396
1850,8.624103575393679e-05
1851,-8.952251067336537e-05
1852,-9.00425586297233e-05
1853,-0.0002692671286474093
1854,-0.0003976248487528591
1855,-0.00017645415072799501
1856,0.00017813049540745297
1857,8.691679365066391e-05
1858,-4.511613366370352e-05
1859,-0.00014642835342334011
1860,0.00011559153537931602
1861,0.00021541112439820895
1862,-0.00013101737451149856
1863,-0.00021690591911865262
1864,0.000140610398094305
1865,-0.0002524183239943025
1866,-0.00017187484013049772
1867,-9.089127728294168e-05
1868,-0.000231344091968875
1869,-0.0002253157475636294
1870,0.00020107320629806616
1871,5.707809337855006e-05
1872,-0.000119325285978471
1873,-0.00010808002867710604
1874,3.396156803988818e-05
1875,-7.776915983134706e-05
1876,-0.0001390049154527537
1877,-2.3892506364426386e-05
1878,-0.00027669794676351374
1879,1.542089420835288e-05
1880,-3.615209102965952e-05
1881,-7.684548919695925e-05
1882,-0.00025012687398769286
1883,4.7204744355553124e-05
1884,3.409570686494594e-05
1885,-4.1505071208557446e-05
1886,-5.9215769310463174e-05
1887,-0.0002497791120736803
1888,7.253914632163733e-06
1889,2.0671379311227487e-05
1890,-8.087689616471744e-05
1891,-0.00014062766414634195
1892,-0.00017775717513872192
1893,7.328652036350495e-05
1894,-0.0002089175920697084
1895,-0.00033966705051082505
1896,0.00013325286166272863
1897,-0.00012182242322140805
1898,-4.4031412666855324e-05
1899,-0.0005043747659768187
1900,-0.00014828979391447706
1901,-0.0002850484585473484
1902,-0.00010282287842443929
1903,-0.00011901743722442206
1904,-0.00018342296851851954
1905,-7.349877064091677e-05
1906,-0.0001013641635922591
1907,-0.00010309288081096111
1908,-0.000278115079663254
1909,-0.0002215161612747852
1910,-0.0002555564714098462
1911,-0.0002620374111663268
1912,-0.00024338567766736465
1913,-3.6813360284239306e-05
1914,-5.9751500096763586e-05
1915,6.750004672686747e-05
1916,-4.585329558185506e-05
1917,-5.560956143829727e-05
1918,5.204592441045585e-05
1919,-9.60373371249834e-05
1920,-0.0002854158609612959
1921,-1.999402427027243e-05
1922,-0.00020929196922262524
1923,0.0001801908500914598
1924,-7.115176718038665e-05
1925,-0.0002479116216792384
1926,-0.0002516376904447296
1927,-4.804439073490795e-05
1928,1.715825240276134e-05
1929,-3.2492855534958056e-05
1930,-8.522648071500352e-05
1931,-0.0001435148716603354
1932,-0.00014617760638665144
1933,-0.0003484150394044447
1934,-0.0002933165185558899
1935,-0.00037028703432779084
1936,-0.0003133998236643749
1937,9.365530093402569e-05
1938,-0.00010100321719772535
1939,-0.00016794935106924976
1940,-5.423661044332108e-05
1941,-0.000295377135084723
1942,-0.0001423518060176473
1943,-0.00019524524196234546
1944,-0.0002776620955684204
1945,0.00010357404787250389
1946,-0.00027427885413153
1947,-0.00010403826434631877
1948,-2.684578017011953e-05
1949,-0.00018620135234735858
1950,-0.00017443608818683992
1951,-0.0003076139499877627
1952,-3.3367849462375835e-05
1953,-0.0002441575220911696
1954,-3.668889821140785e-05
1955,-0.00015969171036168728
1956,-0.000380278280081544
1957,-8.887605435525025e-05
1958,0.00011334756730026106
1959,1.9885547797723856e-05
1960,0.0003572800075819196
1961,-0.0001541071820452248
1962,-0.00025538351425437756
1963,-3.6952469486127046e-05
1964,-0.00020465555876722158
1965,0.00012619140002360354
1966,-0.00013977407550029382
1967,-0.00032366175060256474
1968,-7.991374788788242e-05
1969,-0.00033037856084741656
1970,-0.0002425350091817536
1971,-0.0001951207308454978
1972,2.129250026283977e-05
1973,-0.00018548645914525383
1974,-0.00023748588465690183
1975,-0.0003704580396453577
1976,-0.00035604655221512557
1977,0.0001293140344103312
1978,0.00014014754808541798
1979,2.860706414000103e-05
1980,-2.4960315527674384e-05
1981,-0.0001227215519476933
1982,-0.0005007410588696086
1983,-5.360845042130284e-05
1984,-7.731995514956676e-05
1985,-0.0004746816219494682
1986,-5.422942409408771e-05
1987,-0.00016127633064512694
1988,3.923496899269355e-05
1989,4.473213197288753e-05
1990,-7.204588223799942e-05
1991,0.0001447597424862492
1992,6.116497541540498e-05
1993,-3.700655289003839e-05
1994,8.24940900372044e-06
1995,-0.00020875688653751085
1996,-0.0003122251968966263
1997,-0.00018470868806430086
1998,-0.00021854661284597903
1999,3.0501591427695864e-05
